body,created_at,rate,product_name,user_name
عالی ازهرجهت ازخریدم راضی هستم,3 مهر 1404,5,گوشی موبایل سامسونگ مدل S24 FE دو سیم کارت ظرفیت 256 گیگابایت و رم 8 گیگابایت,سیدحسن حسینی منش
از همه نظر عالی,31 شهریور 1404,5,گوشی موبایل سامسونگ مدل S24 FE دو سیم کارت ظرفیت 256 گیگابایت و رم 8 گیگابایت,علی مجرد
گوشی کار راه انداز و خوبی هست.,28 شهریور 1404,4,گوشی موبایل سامسونگ مدل S24 FE دو سیم کارت ظرفیت 256 گیگابایت و رم 8 گیگابایت,محسن ناظری محب
"گوشی فوق العادست دوربین عالی چیپست عالی و روون صفحه نمایش روون و عالی و طراحی خوشگل باتریش یکم ضعیفه ولی خیلی اذیت کننده نیست و شارژش هم ۲۵ واته 
مشکلش اینه که داغ میکنه که اگه دمای محیط خوب باشه میشه باش کنار اومد گوشی همه چی تموم و کامله تقریبا قدرت یه پرچمداره رقیبش پوکو F6 پرو هست ولی سامسونگ تا چند سال بی دردسر براتون کارمیکنه بنظرم تو خریدش شک نکنید.",22 شهریور 1404,0,گوشی موبایل سامسونگ مدل S24 FE دو سیم کارت ظرفیت 256 گیگابایت و رم 8 گیگابایت,مجید قمریان
گوشی خوبی هست و نسبت به قیمتش ارزش خرید داره,22 شهریور 1404,3,گوشی موبایل سامسونگ مدل S24 FE دو سیم کارت ظرفیت 256 گیگابایت و رم 8 گیگابایت,کاربر دیجی‌کالا
"از عملکرد گوشی راضی بودم 
کیفیت و عملکرد با ادعای مشخصات فنی و کامنت ها مطابقت داشت",22 شهریور 1404,5,گوشی موبایل سامسونگ مدل S24 FE دو سیم کارت ظرفیت 256 گیگابایت و رم 8 گیگابایت,حامی حافظی
گوشی موبایل سامسونگ مدل S24 FE ,17 شهریور 1404,5,گوشی موبایل سامسونگ مدل S24 FE دو سیم کارت ظرفیت 256 گیگابایت و رم 8 گیگابایت,مهدی حبیبی خراسانی
خوب بود,15 شهریور 1404,3,گوشی موبایل سامسونگ مدل S24 FE دو سیم کارت ظرفیت 256 گیگابایت و رم 8 گیگابایت,بهروز رضائی نیا
توی این رنج قیمت به نظرم گوشی بسیار عالی هست,15 شهریور 1404,5,گوشی موبایل سامسونگ مدل S24 FE دو سیم کارت ظرفیت 256 گیگابایت و رم 8 گیگابایت,علیرضا پیاده کوهسار
خوبه فقط زمان شارژ داغ میشه!!!,5 شهریور 1404,3,گوشی موبایل سامسونگ مدل S24 FE دو سیم کارت ظرفیت 256 گیگابایت و رم 8 گیگابایت,روح اله ترجمان
یکماه استفاده میکنم اوکی و خوبه. بعضی قابلیت های ai جواب نمیده بخاطر تحریم و .... فقط موقع راه اندازی و سوییچ روی گوشی جدید اول آپدیت کامل انجام بدین و بعدش smart switch رو استفاده کنین برای انتقال اپلیکشن و فایل ها. اگ قابلیت ai واستون خیلی مهمه اولترا بخرین.,3 شهریور 1404,4,گوشی موبایل سامسونگ مدل S24 FE دو سیم کارت ظرفیت 256 گیگابایت و رم 8 گیگابایت,کاربر دیجی‌کالا
عالی از هر نظر,30 مرداد 1404,5,گوشی موبایل سامسونگ مدل S24 FE دو سیم کارت ظرفیت 256 گیگابایت و رم 8 گیگابایت,فرزاد رئیسیان
"دوربین عالی
شارژر توی پکیج نبود ولی مدل سه شاخه از دیجی کالا تهیه کردم و شارژ فوق سریع هست و زودتر از زمان
نمایش اولیه شارژ میکنه
 معایب بنظر من کیفیت نمایشگر میتونست بهتر باشه و کمی هم ابعادش بزرگه",23 مرداد 1404,0,گوشی موبایل سامسونگ مدل S24 FE دو سیم کارت ظرفیت 256 گیگابایت و رم 8 گیگابایت,مسلم کاظمی 
واقعا گوشی عالیه ,23 مرداد 1404,5,گوشی موبایل سامسونگ مدل S24 FE دو سیم کارت ظرفیت 256 گیگابایت و رم 8 گیگابایت,کاربر دیجی‌کالا
نمیدونم من خریدم که بفروشم ,9 آبان 1404,4,گوشی موبایل سامسونگ مدل Galaxy A15 دو سیم کارت ظرفیت 256 گیگابایت و رم 8 گیگابایت - ویتنام,سعید تقوائی
خیلی خوبه من ازش راضیم,6 آبان 1404,5,گوشی موبایل سامسونگ مدل Galaxy A15 دو سیم کارت ظرفیت 256 گیگابایت و رم 8 گیگابایت - ویتنام,علی ابراهیمی خرمتا
خیلی خوبه ....,6 آبان 1404,5,گوشی موبایل سامسونگ مدل Galaxy A15 دو سیم کارت ظرفیت 256 گیگابایت و رم 8 گیگابایت - ویتنام,فرشید عرب میستانی
قیمتش به نسبت خوبه در مقابل رقباش حرف برای گفتن داره، اما من دارم بعد یک سال نظر میدم، گیمر هایی که به شدت قدرت پردازش براشون مهمه سمت این گوشی نیان، چون درسته که روز های اول خوبه اما بعد چند ماه که کرش گوشی یه کم زیاد میشه سرعت اش رو به شدت از دست میده، نظر من اینه که اگه برای گیم میخری اصلا سمت این گوشی و A16 و A17 نیا، هر ۳ تا از یک پردازنده اند، پول بزار برو مدل بالا بگیر,24 مهر 1404,4,گوشی موبایل سامسونگ مدل Galaxy A15 دو سیم کارت ظرفیت 256 گیگابایت و رم 8 گیگابایت - ویتنام,کاربر دیجی‌کالا
اینو برای پدرم گرفتم. خیلی راضی از امکانات اصلی و دوربینش. باتری خوبی داره . صفحه نمایش خوب . ,23 مهر 1404,5,گوشی موبایل سامسونگ مدل Galaxy A15 دو سیم کارت ظرفیت 256 گیگابایت و رم 8 گیگابایت - ویتنام,سید محمدرضا کریم پور مرزونی
کاربردی  و عالی,7 مهر 1404,5,گوشی موبایل سامسونگ مدل Galaxy A15 دو سیم کارت ظرفیت 256 گیگابایت و رم 8 گیگابایت - ویتنام,جواد ثابت
عالی بود,29 شهریور 1404,5,گوشی موبایل سامسونگ مدل Galaxy A15 دو سیم کارت ظرفیت 256 گیگابایت و رم 8 گیگابایت - ویتنام,علیرضا محمدی
"نسبت به قیمتش کارایی خوبی داره
و طراحی شیکی هم دار۵",28 شهریور 1404,4,گوشی موبایل سامسونگ مدل Galaxy A15 دو سیم کارت ظرفیت 256 گیگابایت و رم 8 گیگابایت - ویتنام,زهرا اسماعیلی خاتون اباد
سلام این مدل گوشی حدودا یک سال پیش خریدم اون موقع قیمتش نصف الان بود، بدنیست فقط آنتن دهی خوبی نداره، درکل باای قیمت بنظرم به صرفه نیست ,19 شهریور 1404,0,گوشی موبایل سامسونگ مدل Galaxy A15 دو سیم کارت ظرفیت 256 گیگابایت و رم 8 گیگابایت - ویتنام,عباس فتحی
برای وصل شدن خط و دادن کد تایید خیلی اذیت شدیم تا یک ماه گوشی کار نمی کرد چون متاسفانه به تعطیلات عید نوروز خورد,7 شهریور 1404,3,گوشی موبایل سامسونگ مدل Galaxy A15 دو سیم کارت ظرفیت 256 گیگابایت و رم 8 گیگابایت - ویتنام,الهام حسینی نیا
همونی بود که انتظار داشتم,5 شهریور 1404,5,گوشی موبایل سامسونگ مدل Galaxy A15 دو سیم کارت ظرفیت 256 گیگابایت و رم 8 گیگابایت - ویتنام,محمود قطمیر
گوشی خوبیه واقعا راضیم ازش,2 شهریور 1404,5,گوشی موبایل سامسونگ مدل Galaxy A15 دو سیم کارت ظرفیت 256 گیگابایت و رم 8 گیگابایت - ویتنام,کاربر دیجی‌کالا
خوبه برای کارای معمولی عالیه ,1 شهریور 1404,4,گوشی موبایل سامسونگ مدل Galaxy A15 دو سیم کارت ظرفیت 256 گیگابایت و رم 8 گیگابایت - ویتنام,محمد سلطانی میرزایی
عالیههههه ,26 مرداد 1404,5,گوشی موبایل سامسونگ مدل Galaxy A15 دو سیم کارت ظرفیت 256 گیگابایت و رم 8 گیگابایت - ویتنام,فاطمه سلیمی فر
عالیه من انتظارش رو نداشتم,25 مرداد 1404,5,گوشی موبایل سامسونگ مدل Galaxy A15 دو سیم کارت ظرفیت 256 گیگابایت و رم 8 گیگابایت - ویتنام,شروین علیدوست
عالیه گرفتم و رضایت کامل دارم کیفیت تصویر فضای زخیره سازی عالی ,23 مرداد 1404,5,گوشی موبایل سامسونگ مدل Galaxy A15 دو سیم کارت ظرفیت 256 گیگابایت و رم 8 گیگابایت - ویتنام,علیرضا امیری زادگان
تشکر و خسته نباشید,19 مرداد 1404,5,گوشی موبایل سامسونگ مدل Galaxy A15 دو سیم کارت ظرفیت 256 گیگابایت و رم 8 گیگابایت - ویتنام,علی شاه جوان
خوب,19 مرداد 1404,5,گوشی موبایل سامسونگ مدل Galaxy A15 دو سیم کارت ظرفیت 256 گیگابایت و رم 8 گیگابایت - ویتنام,سجاد کریمی قاهانی
"واقعا گوشی خوش دست و روونیه
اصلا هنگ نمیکنه
باطریشم خ ب شارژ نگه میداره
منکه راضیم",12 مرداد 1404,5,گوشی موبایل سامسونگ مدل Galaxy A15 دو سیم کارت ظرفیت 256 گیگابایت و رم 8 گیگابایت - ویتنام,داود ولی نژاد
عالی و بهترین سریع از گوشی,11 مرداد 1404,5,گوشی موبایل سامسونگ مدل Galaxy A15 دو سیم کارت ظرفیت 256 گیگابایت و رم 8 گیگابایت - ویتنام,علی امیری
باصرفه و خوب,12 آبان 1404,4,گوشی موبایل سامسونگ مدل Galaxy A06 دو سیم کارت ظرفیت 128 گیگابایت و رم 4 گیگابایت - به همراه شارژر 25 وات سامسونگ,یونس فراهانی
برای مادرم خریدم و خیلی مناسب و عالی بود,10 آبان 1404,5,گوشی موبایل سامسونگ مدل Galaxy A06 دو سیم کارت ظرفیت 128 گیگابایت و رم 4 گیگابایت - به همراه شارژر 25 وات سامسونگ,حامد خانیا
 خوبه باکیفیته,8 آبان 1404,5,گوشی موبایل سامسونگ مدل Galaxy A06 دو سیم کارت ظرفیت 128 گیگابایت و رم 4 گیگابایت - به همراه شارژر 25 وات سامسونگ,مسلم باقری وفا
گوشی برای انجام کارهای سبک در حد تماس خوبه ,5 آبان 1404,4,گوشی موبایل سامسونگ مدل Galaxy A06 دو سیم کارت ظرفیت 128 گیگابایت و رم 4 گیگابایت - به همراه شارژر 25 وات سامسونگ,کاربر دیجی‌کالا
خیلی هنگی ,3 آبان 1404,1,گوشی موبایل سامسونگ مدل Galaxy A06 دو سیم کارت ظرفیت 128 گیگابایت و رم 4 گیگابایت - به همراه شارژر 25 وات سامسونگ,پویا بیگدلی
